year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2004,GEORGIA,GA,LAMAR,13171,US PRESIDENT,JOHN KERRY,DEMOCRAT,2432,6494,20220315,TOTAL
2004,GEORGIA,GA,LAMAR,13171,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4027,6494,20220315,TOTAL
2004,GEORGIA,GA,LAMAR,13171,US PRESIDENT,OTHER,OTHER,35,6494,20220315,TOTAL
2004,GEORGIA,GA,LANIER,13173,US PRESIDENT,JOHN KERRY,DEMOCRAT,931,2584,20220315,TOTAL
2004,GEORGIA,GA,LANIER,13173,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1641,2584,20220315,TOTAL
2004,GEORGIA,GA,LANIER,13173,US PRESIDENT,OTHER,OTHER,12,2584,20220315,TOTAL
2004,GEORGIA,GA,LAURENS,13175,US PRESIDENT,JOHN KERRY,DEMOCRAT,6281,17237,20220315,TOTAL
2004,GEORGIA,GA,LAURENS,13175,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10883,17237,20220315,TOTAL
2004,GEORGIA,GA,LAURENS,13175,US PRESIDENT,OTHER,OTHER,73,17237,20220315,TOTAL
2004,GEORGIA,GA,LEE,13177,US PRESIDENT,JOHN KERRY,DEMOCRAT,2182,10413,20220315,TOTAL
2004,GEORGIA,GA,LEE,13177,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8201,10413,20220315,TOTAL
2004,GEORGIA,GA,LEE,13177,US PRESIDENT,OTHER,OTHER,30,10413,20220315,TOTAL
2004,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,JOHN KERRY,DEMOCRAT,6619,12800,20220315,TOTAL
2004,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6131,12800,20220315,TOTAL
2004,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,OTHER,OTHER,50,12800,20220315,TOTAL
2004,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,JOHN KERRY,DEMOCRAT,1337,3657,20220315,TOTAL
2004,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2309,3657,20220315,TOTAL
2004,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,OTHER,OTHER,11,3657,20220315,TOTAL
2004,GEORGIA,GA,LONG,13183,US PRESIDENT,JOHN KERRY,DEMOCRAT,1033,3036,20220315,TOTAL
2004,GEORGIA,GA,LONG,13183,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1994,3036,20220315,TOTAL
2004,GEORGIA,GA,LONG,13183,US PRESIDENT,OTHER,OTHER,9,3036,20220315,TOTAL
2004,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,JOHN KERRY,DEMOCRAT,12516,31622,20220315,TOTAL
2004,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18981,31622,20220315,TOTAL
2004,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,OTHER,OTHER,125,31622,20220315,TOTAL
2004,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,JOHN KERRY,DEMOCRAT,2091,8855,20220315,TOTAL
2004,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6690,8855,20220315,TOTAL
2004,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,OTHER,OTHER,74,8855,20220315,TOTAL
2004,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JOHN KERRY,DEMOCRAT,2899,7773,20220315,TOTAL
2004,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4846,7773,20220315,TOTAL
2004,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,OTHER,OTHER,28,7773,20220315,TOTAL
2004,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JOHN KERRY,DEMOCRAT,2523,5378,20220315,TOTAL
2004,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2837,5378,20220315,TOTAL
2004,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,OTHER,OTHER,18,5378,20220315,TOTAL
2004,GEORGIA,GA,MACON,13193,US PRESIDENT,JOHN KERRY,DEMOCRAT,2906,4777,20220315,TOTAL
2004,GEORGIA,GA,MACON,13193,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1851,4777,20220315,TOTAL
2004,GEORGIA,GA,MACON,13193,US PRESIDENT,OTHER,OTHER,20,4777,20220315,TOTAL
2004,GEORGIA,GA,MADISON,13195,US PRESIDENT,JOHN KERRY,DEMOCRAT,2527,9833,20220315,TOTAL
2004,GEORGIA,GA,MADISON,13195,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7254,9833,20220315,TOTAL
2004,GEORGIA,GA,MADISON,13195,US PRESIDENT,OTHER,OTHER,52,9833,20220315,TOTAL
2004,GEORGIA,GA,MARION,13197,US PRESIDENT,JOHN KERRY,DEMOCRAT,1275,2952,20220315,TOTAL
2004,GEORGIA,GA,MARION,13197,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1670,2952,20220315,TOTAL
2004,GEORGIA,GA,MARION,13197,US PRESIDENT,OTHER,OTHER,7,2952,20220315,TOTAL
2004,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JOHN KERRY,DEMOCRAT,3709,8147,20220315,TOTAL
2004,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4402,8147,20220315,TOTAL
2004,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,OTHER,OTHER,36,8147,20220315,TOTAL
2004,GEORGIA,GA,MILLER,13201,US PRESIDENT,JOHN KERRY,DEMOCRAT,736,2441,20220315,TOTAL
2004,GEORGIA,GA,MILLER,13201,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1694,2441,20220315,TOTAL
2004,GEORGIA,GA,MILLER,13201,US PRESIDENT,OTHER,OTHER,11,2441,20220315,TOTAL
2004,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JOHN KERRY,DEMOCRAT,3360,7267,20220315,TOTAL
2004,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3885,7267,20220315,TOTAL
2004,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,OTHER,OTHER,22,7267,20220315,TOTAL
2004,GEORGIA,GA,MONROE,13207,US PRESIDENT,JOHN KERRY,DEMOCRAT,3216,9783,20220315,TOTAL
2004,GEORGIA,GA,MONROE,13207,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6522,9783,20220315,TOTAL
2004,GEORGIA,GA,MONROE,13207,US PRESIDENT,OTHER,OTHER,45,9783,20220315,TOTAL
2004,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JOHN KERRY,DEMOCRAT,1007,3168,20220315,TOTAL
2004,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2150,3168,20220315,TOTAL
2004,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,OTHER,OTHER,11,3168,20220315,TOTAL
2004,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JOHN KERRY,DEMOCRAT,2304,7242,20220315,TOTAL
2004,GEORGIA,GA,MORGAN,13211,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4902,7242,20220315,TOTAL
2004,GEORGIA,GA,MORGAN,13211,US PRESIDENT,OTHER,OTHER,36,7242,20220315,TOTAL
2004,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JOHN KERRY,DEMOCRAT,2899,10689,20220315,TOTAL
2004,GEORGIA,GA,MURRAY,13213,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7745,10689,20220315,TOTAL
2004,GEORGIA,GA,MURRAY,13213,US PRESIDENT,OTHER,OTHER,45,10689,20220315,TOTAL
2004,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JOHN KERRY,DEMOCRAT,32867,63948,20220315,TOTAL
2004,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,30850,63948,20220315,TOTAL
2004,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,OTHER,OTHER,231,63948,20220315,TOTAL
2004,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JOHN KERRY,DEMOCRAT,10939,29166,20220315,TOTAL
2004,GEORGIA,GA,NEWTON,13217,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18095,29166,20220315,TOTAL
2004,GEORGIA,GA,NEWTON,13217,US PRESIDENT,OTHER,OTHER,132,29166,20220315,TOTAL
2004,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JOHN KERRY,DEMOCRAT,3789,14170,20220315,TOTAL
2004,GEORGIA,GA,OCONEE,13219,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10276,14170,20220315,TOTAL
2004,GEORGIA,GA,OCONEE,13219,US PRESIDENT,OTHER,OTHER,105,14170,20220315,TOTAL
2004,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JOHN KERRY,DEMOCRAT,1899,5628,20220315,TOTAL
2004,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3688,5628,20220315,TOTAL
2004,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,OTHER,OTHER,41,5628,20220315,TOTAL
2004,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JOHN KERRY,DEMOCRAT,9420,40467,20220315,TOTAL
2004,GEORGIA,GA,PAULDING,13223,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,30843,40467,20220315,TOTAL
2004,GEORGIA,GA,PAULDING,13223,US PRESIDENT,OTHER,OTHER,204,40467,20220315,TOTAL
2004,GEORGIA,GA,PEACH,13225,US PRESIDENT,JOHN KERRY,DEMOCRAT,3961,8545,20220315,TOTAL
2004,GEORGIA,GA,PEACH,13225,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4554,8545,20220315,TOTAL
2004,GEORGIA,GA,PEACH,13225,US PRESIDENT,OTHER,OTHER,30,8545,20220315,TOTAL
2004,GEORGIA,GA,PICKENS,13227,US PRESIDENT,JOHN KERRY,DEMOCRAT,2444,10627,20220315,TOTAL
2004,GEORGIA,GA,PICKENS,13227,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8115,10627,20220315,TOTAL
2004,GEORGIA,GA,PICKENS,13227,US PRESIDENT,OTHER,OTHER,68,10627,20220315,TOTAL
2004,GEORGIA,GA,PIERCE,13229,US PRESIDENT,JOHN KERRY,DEMOCRAT,1234,5923,20220315,TOTAL
2004,GEORGIA,GA,PIERCE,13229,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4680,5923,20220315,TOTAL
2004,GEORGIA,GA,PIERCE,13229,US PRESIDENT,OTHER,OTHER,9,5923,20220315,TOTAL
2004,GEORGIA,GA,PIKE,13231,US PRESIDENT,JOHN KERRY,DEMOCRAT,1506,6741,20220315,TOTAL
2004,GEORGIA,GA,PIKE,13231,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5193,6741,20220315,TOTAL
2004,GEORGIA,GA,PIKE,13231,US PRESIDENT,OTHER,OTHER,42,6741,20220315,TOTAL
2004,GEORGIA,GA,POLK,13233,US PRESIDENT,JOHN KERRY,DEMOCRAT,3868,12395,20220315,TOTAL
2004,GEORGIA,GA,POLK,13233,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8467,12395,20220315,TOTAL
2004,GEORGIA,GA,POLK,13233,US PRESIDENT,OTHER,OTHER,60,12395,20220315,TOTAL
2004,GEORGIA,GA,PULASKI,13235,US PRESIDENT,JOHN KERRY,DEMOCRAT,1294,3511,20220315,TOTAL
2004,GEORGIA,GA,PULASKI,13235,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2202,3511,20220315,TOTAL
2004,GEORGIA,GA,PULASKI,13235,US PRESIDENT,OTHER,OTHER,15,3511,20220315,TOTAL
2004,GEORGIA,GA,PUTNAM,13237,US PRESIDENT,JOHN KERRY,DEMOCRAT,2880,8107,20220315,TOTAL
2004,GEORGIA,GA,PUTNAM,13237,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5188,8107,20220315,TOTAL
2004,GEORGIA,GA,PUTNAM,13237,US PRESIDENT,OTHER,OTHER,39,8107,20220315,TOTAL
2004,GEORGIA,GA,QUITMAN,13239,US PRESIDENT,JOHN KERRY,DEMOCRAT,543,965,20220315,TOTAL
2004,GEORGIA,GA,QUITMAN,13239,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,409,965,20220315,TOTAL
2004,GEORGIA,GA,QUITMAN,13239,US PRESIDENT,OTHER,OTHER,13,965,20220315,TOTAL
2004,GEORGIA,GA,RABUN,13241,US PRESIDENT,JOHN KERRY,DEMOCRAT,1918,6625,20220315,TOTAL
2004,GEORGIA,GA,RABUN,13241,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4650,6625,20220315,TOTAL
2004,GEORGIA,GA,RABUN,13241,US PRESIDENT,OTHER,OTHER,57,6625,20220315,TOTAL
2004,GEORGIA,GA,RANDOLPH,13243,US PRESIDENT,JOHN KERRY,DEMOCRAT,1612,3047,20220315,TOTAL
2004,GEORGIA,GA,RANDOLPH,13243,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1418,3047,20220315,TOTAL
2004,GEORGIA,GA,RANDOLPH,13243,US PRESIDENT,OTHER,OTHER,17,3047,20220315,TOTAL
2004,GEORGIA,GA,RICHMOND,13245,US PRESIDENT,JOHN KERRY,DEMOCRAT,39262,69282,20220315,TOTAL
2004,GEORGIA,GA,RICHMOND,13245,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,29764,69282,20220315,TOTAL
2004,GEORGIA,GA,RICHMOND,13245,US PRESIDENT,OTHER,OTHER,256,69282,20220315,TOTAL
2004,GEORGIA,GA,ROCKDALE,13247,US PRESIDENT,JOHN KERRY,DEMOCRAT,12136,31156,20220315,TOTAL
2004,GEORGIA,GA,ROCKDALE,13247,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18856,31156,20220315,TOTAL
2004,GEORGIA,GA,ROCKDALE,13247,US PRESIDENT,OTHER,OTHER,164,31156,20220315,TOTAL
2004,GEORGIA,GA,SCHLEY,13249,US PRESIDENT,JOHN KERRY,DEMOCRAT,464,1530,20220315,TOTAL
2004,GEORGIA,GA,SCHLEY,13249,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1063,1530,20220315,TOTAL
2004,GEORGIA,GA,SCHLEY,13249,US PRESIDENT,OTHER,OTHER,3,1530,20220315,TOTAL
2004,GEORGIA,GA,SCREVEN,13251,US PRESIDENT,JOHN KERRY,DEMOCRAT,2534,5923,20220315,TOTAL
2004,GEORGIA,GA,SCREVEN,13251,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3360,5923,20220315,TOTAL
2004,GEORGIA,GA,SCREVEN,13251,US PRESIDENT,OTHER,OTHER,29,5923,20220315,TOTAL
2004,GEORGIA,GA,SEMINOLE,13253,US PRESIDENT,JOHN KERRY,DEMOCRAT,1278,3274,20220315,TOTAL
2004,GEORGIA,GA,SEMINOLE,13253,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1977,3274,20220315,TOTAL
2004,GEORGIA,GA,SEMINOLE,13253,US PRESIDENT,OTHER,OTHER,19,3274,20220315,TOTAL
2004,GEORGIA,GA,SPALDING,13255,US PRESIDENT,JOHN KERRY,DEMOCRAT,7460,21007,20220315,TOTAL
2004,GEORGIA,GA,SPALDING,13255,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13461,21007,20220315,TOTAL
2004,GEORGIA,GA,SPALDING,13255,US PRESIDENT,OTHER,OTHER,86,21007,20220315,TOTAL
2004,GEORGIA,GA,STEPHENS,13257,US PRESIDENT,JOHN KERRY,DEMOCRAT,2714,9660,20220315,TOTAL
2004,GEORGIA,GA,STEPHENS,13257,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6904,9660,20220315,TOTAL
2004,GEORGIA,GA,STEPHENS,13257,US PRESIDENT,OTHER,OTHER,42,9660,20220315,TOTAL
2004,GEORGIA,GA,STEWART,13259,US PRESIDENT,JOHN KERRY,DEMOCRAT,1220,2031,20220315,TOTAL
2004,GEORGIA,GA,STEWART,13259,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,797,2031,20220315,TOTAL
2004,GEORGIA,GA,STEWART,13259,US PRESIDENT,OTHER,OTHER,14,2031,20220315,TOTAL
2004,GEORGIA,GA,SUMTER,13261,US PRESIDENT,JOHN KERRY,DEMOCRAT,5562,11287,20220315,TOTAL
2004,GEORGIA,GA,SUMTER,13261,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5688,11287,20220315,TOTAL
2004,GEORGIA,GA,SUMTER,13261,US PRESIDENT,OTHER,OTHER,37,11287,20220315,TOTAL
2004,GEORGIA,GA,TALBOT,13263,US PRESIDENT,JOHN KERRY,DEMOCRAT,1830,2943,20220315,TOTAL
2004,GEORGIA,GA,TALBOT,13263,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1103,2943,20220315,TOTAL
2004,GEORGIA,GA,TALBOT,13263,US PRESIDENT,OTHER,OTHER,10,2943,20220315,TOTAL
2004,GEORGIA,GA,TALIAFERRO,13265,US PRESIDENT,JOHN KERRY,DEMOCRAT,612,951,20220315,TOTAL
2004,GEORGIA,GA,TALIAFERRO,13265,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,335,951,20220315,TOTAL
2004,GEORGIA,GA,TALIAFERRO,13265,US PRESIDENT,OTHER,OTHER,4,951,20220315,TOTAL
2004,GEORGIA,GA,TATTNALL,13267,US PRESIDENT,JOHN KERRY,DEMOCRAT,1787,6463,20220315,TOTAL
2004,GEORGIA,GA,TATTNALL,13267,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4657,6463,20220315,TOTAL
2004,GEORGIA,GA,TATTNALL,13267,US PRESIDENT,OTHER,OTHER,19,6463,20220315,TOTAL
2004,GEORGIA,GA,TAYLOR,13269,US PRESIDENT,JOHN KERRY,DEMOCRAT,1458,3381,20220315,TOTAL
2004,GEORGIA,GA,TAYLOR,13269,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1912,3381,20220315,TOTAL
2004,GEORGIA,GA,TAYLOR,13269,US PRESIDENT,OTHER,OTHER,11,3381,20220315,TOTAL
2004,GEORGIA,GA,TELFAIR,13271,US PRESIDENT,JOHN KERRY,DEMOCRAT,1590,3775,20220315,TOTAL
2004,GEORGIA,GA,TELFAIR,13271,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2171,3775,20220315,TOTAL
2004,GEORGIA,GA,TELFAIR,13271,US PRESIDENT,OTHER,OTHER,14,3775,20220315,TOTAL
2004,GEORGIA,GA,TERRELL,13273,US PRESIDENT,JOHN KERRY,DEMOCRAT,1951,3824,20220315,TOTAL
2004,GEORGIA,GA,TERRELL,13273,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1859,3824,20220315,TOTAL
2004,GEORGIA,GA,TERRELL,13273,US PRESIDENT,OTHER,OTHER,14,3824,20220315,TOTAL
2004,GEORGIA,GA,THOMAS,13275,US PRESIDENT,JOHN KERRY,DEMOCRAT,5997,15705,20220315,TOTAL
2004,GEORGIA,GA,THOMAS,13275,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9659,15705,20220315,TOTAL
2004,GEORGIA,GA,THOMAS,13275,US PRESIDENT,OTHER,OTHER,49,15705,20220315,TOTAL
2004,GEORGIA,GA,TIFT,13277,US PRESIDENT,JOHN KERRY,DEMOCRAT,3864,12520,20220315,TOTAL
2004,GEORGIA,GA,TIFT,13277,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8619,12520,20220315,TOTAL
2004,GEORGIA,GA,TIFT,13277,US PRESIDENT,OTHER,OTHER,37,12520,20220315,TOTAL
2004,GEORGIA,GA,TOOMBS,13279,US PRESIDENT,JOHN KERRY,DEMOCRAT,2567,8813,20220315,TOTAL
2004,GEORGIA,GA,TOOMBS,13279,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6196,8813,20220315,TOTAL
2004,GEORGIA,GA,TOOMBS,13279,US PRESIDENT,OTHER,OTHER,50,8813,20220315,TOTAL
2004,GEORGIA,GA,TOWNS,13281,US PRESIDENT,JOHN KERRY,DEMOCRAT,1430,5277,20220315,TOTAL
2004,GEORGIA,GA,TOWNS,13281,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3823,5277,20220315,TOTAL
2004,GEORGIA,GA,TOWNS,13281,US PRESIDENT,OTHER,OTHER,24,5277,20220315,TOTAL
2004,GEORGIA,GA,TREUTLEN,13283,US PRESIDENT,JOHN KERRY,DEMOCRAT,1052,2756,20220315,TOTAL
2004,GEORGIA,GA,TREUTLEN,13283,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1691,2756,20220315,TOTAL
2004,GEORGIA,GA,TREUTLEN,13283,US PRESIDENT,OTHER,OTHER,13,2756,20220315,TOTAL
2004,GEORGIA,GA,TROUP,13285,US PRESIDENT,JOHN KERRY,DEMOCRAT,7630,21912,20220315,TOTAL
2004,GEORGIA,GA,TROUP,13285,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14183,21912,20220315,TOTAL
2004,GEORGIA,GA,TROUP,13285,US PRESIDENT,OTHER,OTHER,99,21912,20220315,TOTAL
2004,GEORGIA,GA,TURNER,13287,US PRESIDENT,JOHN KERRY,DEMOCRAT,1135,2960,20220315,TOTAL
2004,GEORGIA,GA,TURNER,13287,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1815,2960,20220315,TOTAL
2004,GEORGIA,GA,TURNER,13287,US PRESIDENT,OTHER,OTHER,10,2960,20220315,TOTAL
2004,GEORGIA,GA,TWIGGS,13289,US PRESIDENT,JOHN KERRY,DEMOCRAT,2220,4365,20220315,TOTAL
2004,GEORGIA,GA,TWIGGS,13289,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2112,4365,20220315,TOTAL
2004,GEORGIA,GA,TWIGGS,13289,US PRESIDENT,OTHER,OTHER,33,4365,20220315,TOTAL
2004,GEORGIA,GA,UNION,13291,US PRESIDENT,JOHN KERRY,DEMOCRAT,2327,9225,20220315,TOTAL
2004,GEORGIA,GA,UNION,13291,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6847,9225,20220315,TOTAL
2004,GEORGIA,GA,UNION,13291,US PRESIDENT,OTHER,OTHER,51,9225,20220315,TOTAL
2004,GEORGIA,GA,UPSON,13293,US PRESIDENT,JOHN KERRY,DEMOCRAT,3424,10086,20220315,TOTAL
2004,GEORGIA,GA,UPSON,13293,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6634,10086,20220315,TOTAL
2004,GEORGIA,GA,UPSON,13293,US PRESIDENT,OTHER,OTHER,28,10086,20220315,TOTAL
2004,GEORGIA,GA,WALKER,13295,US PRESIDENT,JOHN KERRY,DEMOCRAT,5986,21453,20220315,TOTAL
2004,GEORGIA,GA,WALKER,13295,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15340,21453,20220315,TOTAL
2004,GEORGIA,GA,WALKER,13295,US PRESIDENT,OTHER,OTHER,127,21453,20220315,TOTAL
2004,GEORGIA,GA,WALTON,13297,US PRESIDENT,JOHN KERRY,DEMOCRAT,5887,27624,20220315,TOTAL
2004,GEORGIA,GA,WALTON,13297,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21594,27624,20220315,TOTAL
2004,GEORGIA,GA,WALTON,13297,US PRESIDENT,OTHER,OTHER,143,27624,20220315,TOTAL
2004,GEORGIA,GA,WARE,13299,US PRESIDENT,JOHN KERRY,DEMOCRAT,3449,11281,20220315,TOTAL
2004,GEORGIA,GA,WARE,13299,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7790,11281,20220315,TOTAL
2004,GEORGIA,GA,WARE,13299,US PRESIDENT,OTHER,OTHER,42,11281,20220315,TOTAL
2004,GEORGIA,GA,WARREN,13301,US PRESIDENT,JOHN KERRY,DEMOCRAT,1360,2489,20220315,TOTAL
2004,GEORGIA,GA,WARREN,13301,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1121,2489,20220315,TOTAL
2004,GEORGIA,GA,WARREN,13301,US PRESIDENT,OTHER,OTHER,8,2489,20220315,TOTAL
2004,GEORGIA,GA,WASHINGTON,13303,US PRESIDENT,JOHN KERRY,DEMOCRAT,3733,7847,20220315,TOTAL
2004,GEORGIA,GA,WASHINGTON,13303,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4081,7847,20220315,TOTAL
2004,GEORGIA,GA,WASHINGTON,13303,US PRESIDENT,OTHER,OTHER,33,7847,20220315,TOTAL
2004,GEORGIA,GA,WAYNE,13305,US PRESIDENT,JOHN KERRY,DEMOCRAT,2683,9542,20220315,TOTAL
2004,GEORGIA,GA,WAYNE,13305,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6819,9542,20220315,TOTAL
2004,GEORGIA,GA,WAYNE,13305,US PRESIDENT,OTHER,OTHER,40,9542,20220315,TOTAL
2004,GEORGIA,GA,WEBSTER,13307,US PRESIDENT,JOHN KERRY,DEMOCRAT,515,1004,20220315,TOTAL
2004,GEORGIA,GA,WEBSTER,13307,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,485,1004,20220315,TOTAL
2004,GEORGIA,GA,WEBSTER,13307,US PRESIDENT,OTHER,OTHER,4,1004,20220315,TOTAL
2004,GEORGIA,GA,WHEELER,13309,US PRESIDENT,JOHN KERRY,DEMOCRAT,847,2049,20220315,TOTAL
2004,GEORGIA,GA,WHEELER,13309,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1192,2049,20220315,TOTAL
2004,GEORGIA,GA,WHEELER,13309,US PRESIDENT,OTHER,OTHER,10,2049,20220315,TOTAL
2004,GEORGIA,GA,WHITE,13311,US PRESIDENT,JOHN KERRY,DEMOCRAT,2016,9483,20220315,TOTAL
2004,GEORGIA,GA,WHITE,13311,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7403,9483,20220315,TOTAL
2004,GEORGIA,GA,WHITE,13311,US PRESIDENT,OTHER,OTHER,64,9483,20220315,TOTAL
2004,GEORGIA,GA,WHITFIELD,13313,US PRESIDENT,JOHN KERRY,DEMOCRAT,6933,26356,20220315,TOTAL
2004,GEORGIA,GA,WHITFIELD,13313,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19297,26356,20220315,TOTAL
2004,GEORGIA,GA,WHITFIELD,13313,US PRESIDENT,OTHER,OTHER,126,26356,20220315,TOTAL
2004,GEORGIA,GA,WILCOX,13315,US PRESIDENT,JOHN KERRY,DEMOCRAT,902,2613,20220315,TOTAL
2004,GEORGIA,GA,WILCOX,13315,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1705,2613,20220315,TOTAL
2004,GEORGIA,GA,WILCOX,13315,US PRESIDENT,OTHER,OTHER,6,2613,20220315,TOTAL
2004,GEORGIA,GA,WILKES,13317,US PRESIDENT,JOHN KERRY,DEMOCRAT,2028,4543,20220315,TOTAL
2004,GEORGIA,GA,WILKES,13317,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2490,4543,20220315,TOTAL
2004,GEORGIA,GA,WILKES,13317,US PRESIDENT,OTHER,OTHER,25,4543,20220315,TOTAL
2004,GEORGIA,GA,WILKINSON,13319,US PRESIDENT,JOHN KERRY,DEMOCRAT,2235,4514,20220315,TOTAL
